FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES
2311,3,827,TUR,3,BOG,11,9,169,1,198,1,8,2,11,11,U,7700,596,531,2367,9411590
2311,3,827,TUR,3,BOG,11,9,249,1,198,1,8,2,11,11,U,19600,603,555,3230,12845193
2311,3,827,TUR,3,BOG,11,9,249,1,198,1,8,2,11,11,U,142800,4722,4349,25006,99444861
2311,3,827,TUR,3,BOG,11,9,249,1,198,1,8,2,11,11,U,60,20,18,124,500612
2311,3,827,TUR,3,BOG,11,9,249,1,198,1,8,2,11,11,U,13614,1306,1199,4705,18742316
2311,3,827,TUR,3,BOG,11,9,249,1,198,1,8,2,11,11,U,548,75,68,422,1689623
2311,3,827,TUR,3,BOG,25,3,573,1,198,1,8,1,25,11,U,5760,206,185,922,3717578
2311,3,827,TUR,3,BOG,25,3,573,1,198,1,8,1,25,11,U,13125,437,393,1980,7986983
2311,3,827,TUR,3,BOG,25,9,249,1,198,1,8,2,25,11,U,18100,525,192,2751,10940287
2311,3,827,TUR,3,BOG,25,9,249,1,198,1,8,2,25,11,U,24410,1628,596,7611,30268525
2311,3,830,UKR,3,BOG,5,3,253,1,198,2,8,2,5,11,U,60,11,9,0,1228
2311,3,830,UKR,3,BOG,5,3,573,1,198,1,8,2,5,11,U,350,53,26,376,1493303
2311,3,830,UKR,3,BOG,11,3,253,1,198,1,8,1,11,11,U,5100,651,627,3130,12387424
2311,3,830,UKR,3,BOG,11,3,253,1,198,2,8,2,11,11,U,320,28,18,3,13173
2311,3,830,UKR,3,BOG,11,8,618,1,198,1,6,2,11,11,U,3000,180,175,1458,6003621
2311,3,830,UKR,3,BOG,11,8,618,1,198,1,6,2,11,11,U,400,18,17,76,312946
2311,3,830,UKR,3,BOG,11,8,618,1,198,1,6,2,11,11,U,310,35,34,121,497831
2311,3,830,UKR,3,BOG,11,8,618,1,198,1,6,2,11,11,U,60,35,34,90,370594
2311,3,830,UKR,3,BOG,11,8,618,1,198,1,6,2,11,33,KG,5,5,5,30,123531
2311,3,830,UKR,3,BOG,11,9,169,1,198,1,8,2,11,11,U,32,32,28,200,813158
2311,3,830,UKR,3,BOG,11,9,169,1,198,1,8,2,11,11,U,162,80,70,567,2305303
2311,3,830,UKR,3,BOG,11,9,169,1,198,1,8,2,11,11,U,48,26,23,168,683053
2311,3,830,UKR,3,BOG,25,3,253,1,198,1,8,1,25,11,U,7600,239,95,1175,4777141
2311,3,830,UKR,3,BOG,25,3,253,1,198,1,8,2,25,11,U,1824,121,109,2282,9266886
2311,3,830,UKR,3,BOG,25,8,618,1,198,1,8,1,25,11,U,10000,326,125,1481,6021435
2311,3,830,UKR,3,BOG,25,9,169,1,198,1,8,2,25,11,U,850,96,64,267,1085808
2311,3,845,URY,3,BOG,11,0,580,1,198,1,2,1,11,82,M2,1270,271,249,2707,10760569
2311,3,845,URY,3,BOG,11,0,580,1,198,1,2,1,11,82,M2,2706,395,364,6262,24909293
2311,3,845,URY,3,BOG,11,0,580,1,198,1,2,1,11,82,M2,23,3,3,40,159197
2311,3,845,URY,3,BOG,11,0,580,1,198,1,2,1,11,82,M2,746,105,97,1377,5489261
2311,3,845,URY,3,BOG,11,0,580,1,198,1,2,1,11,82,M2,15,2,2,29,116073
2311,3,845,URY,3,BOG,11,0,580,1,198,1,2,1,11,82,M2,14,1,1,27,106532
2311,3,845,URY,3,BOG,11,0,580,1,198,1,2,1,11,33,KG,31,34,31,497,1980385
2311,3,845,URY,3,BOG,11,0,580,1,198,1,2,1,11,33,KG,24,25,24,364,1451801
2311,3,845,URY,3,BOG,11,0,580,1,198,1,2,1,11,33,KG,10,10,10,122,484625
2311,3,845,URY,3,BOG,11,0,580,1,198,1,8,1,13,82,M2,86,10,9,147,584338
2311,3,845,URY,3,BOG,11,0,580,1,198,1,8,1,13,82,M2,30,4,3,46,185131
2311,3,845,URY,3,BOG,11,0,580,1,198,1,8,2,13,82,M2,49,7,7,131,519028
2311,3,845,URY,3,BOG,11,0,580,1,198,1,8,2,13,82,M2,11,2,1,24,96570
2311,3,845,URY,3,BOG,11,0,580,1,198,1,8,2,13,82,M2,2,1,0,6,24498
2311,3,845,URY,3,BOG,11,0,580,1,199,1,2,1,11,82,M2,60,11,10,193,778933
2311,3,845,URY,3,BOG,11,0,580,1,199,1,2,1,11,82,M2,429,63,56,968,3904747
2311,3,845,URY,3,BOG,11,0,580,1,199,1,2,1,11,82,M2,20,4,4,50,202781
2311,3,845,URY,3,BOG,11,0,580,1,199,1,2,1,11,82,M2,204,30,27,390,1574485
2311,3,845,URY,3,BOG,11,0,580,1,199,1,2,1,11,33,KG,29,32,29,484,1952091
2311,3,845,URY,3,BOG,11,0,580,1,199,1,2,1,11,33,KG,10,11,10,147,593699
2311,3,845,URY,3,BOG,11,1,211,1,198,1,8,2,11,33,KG,86,90,86,2661,10657945
2311,3,845,URY,3,BOG,11,1,211,1,198,1,8,2,11,33,KG,74,164,74,11430,45777515
2311,3,845,URY,3,BOG,11,1,211,1,198,1,8,2,11,33,KG,527,615,527,19375,77596916
2311,3,845,URY,3,BOG,11,1,211,1,198,1,8,2,11,33,KG,804,958,804,12413,49716051
2311,3,845,URY,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,2040,2144,2040,25056,101872434
2311,3,845,URY,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,190,228,190,2046,8307067
2311,3,845,URY,3,BOG,11,9,249,1,199,1,8,2,11,11,U,4,4,4,7,28319
2311,3,845,URY,3,BOG,11,9,249,1,199,1,8,2,11,11,U,18,29,28,726,2970786
2311,3,845,URY,3,BOG,11,9,249,1,199,1,8,2,11,11,U,19,13,12,202,827919
2311,3,845,URY,3,BOG,11,9,249,1,199,1,8,2,11,11,U,48,63,60,3971,16248596
2311,3,845,URY,3,BOG,11,9,249,1,199,1,8,2,11,11,U,2,40,38,2395,9802194
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,1,25,11,U,300,10,10,75,298263
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,1,25,11,U,90,10,10,54,214749
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,1,25,11,U,18360,944,917,3488,13872809
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,1,25,11,U,800,31,30,198,785824
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,1,25,11,U,60,10,10,40,157483
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,1,25,11,U,800,64,62,334,1326674
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,1,25,33,KG,30,31,30,155,615615
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,2,25,11,U,2,13,8,10326,42505932
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,2,25,11,U,2,0,0,1007,4147217
2311,3,845,URY,3,BOG,25,1,211,1,198,1,8,2,25,11,U,2,3,2,418,1722052
2311,3,845,URY,3,BOG,25,9,589,1,199,1,8,2,25,11,U,1,0,0,16,62819
2311,3,845,URY,3,BOG,68,5,845,1,198,1,8,2,68,67,M3,352,210844,210844,293515,1176938992
2311,3,845,URY,3,BOG,68,9,249,1,198,1,8,2,68,33,KG,8,23,8,34129,135274028
2311,3,847,UZB,3,BOG,5,7,827,1,198,1,8,2,5,11,U,19310,2886,2369,12776,52283813
2311,3,847,UZB,3,BOG,11,7,827,1,198,1,8,1,11,11,U,3600,400,384,1982,8108952
2311,3,847,UZB,3,BOG,11,8,618,1,198,1,6,2,11,11,U,5200,112,68,984,4051827
2311,3,847,UZB,3,BOG,11,8,618,1,198,1,6,2,11,11,U,640,112,68,205,843307
2311,3,847,UZB,3,BOG,11,8,618,1,198,1,6,2,11,11,U,90,112,68,99,407653
2311,3,847,UZB,3,BOG,25,7,827,1,198,2,8,2,25,11,U,350,13,5,0,1412
2311,3,850,VEN,3,BOG,11,0,580,1,198,1,8,2,11,33,KG,107,164,107,15839,62687119
2311,3,850,VEN,3,BOG,11,0,580,1,198,1,8,2,11,11,U,1994,598,598,13091,52851298
2311,3,850,VEN,3,BOG,11,0,580,1,198,1,8,2,11,11,U,7,41,30,11410,45375744
2311,3,850,VEN,3,BOG,11,0,580,1,198,1,8,2,76,11,U,1,26,26,10074,40045057
2311,3,850,VEN,3,BOG,11,0,580,1,198,1,8,2,11,11,U,5,44,43,3745,15106693
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,1,11,11,U,1654,61,56,793,3176516
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,1,11,82,M2,6671,3613,3381,130470,517467559
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,1,11,11,U,11,318,300,5800,23834394
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,1,11,11,U,5698,2236,2069,29155,117116068
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,1,11,11,U,3920,192,178,2505,10067306
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,1,11,11,U,6010,283,260,3656,14588734
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,1,11,11,U,190,250,232,3277,13206892
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,200,229,200,1110,4570658
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,3435,4305,3435,74574,299011854
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,1000,1032,1000,1076,4339231
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,79,119,79,2215,9117424
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,15,19,15,525,2119525
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,8,33,KG,200,221,200,7524,30375818
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,668,984,668,71220,293263306
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,39,42,39,105084,423786911
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,1435,1750,1435,75303,303757605
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,178,238,178,18379,73298434
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,1913,2115,1913,84700,348770037
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,5938,6889,5938,422705,1701012605
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,34,37,34,9000,35619930
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,30,38,30,2371,9564614
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,100,110,100,5195,21391503
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,30,51,30,1253,5068984
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,25,33,KG,220,276,220,7933,32083076
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,11,35,11,2225,8819815
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,15,47,15,1932,7657181
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,70,87,70,4040,16310248
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,75,93,75,6375,25737086
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,1093,1151,1093,4327,17151953
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,45,56,45,1725,6964960
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,50,62,50,6000,24223140
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,33,KG,18,22,18,630,2543430
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,11,U,1593,358,358,6252,25300508
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,82,M2,25,30,25,603,2405106
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,11,U,1,172,150,1900,7664277
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,11,U,10,20,16,969,3842126
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,11,U,48,6,5,726,2876601
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,11,U,100,38,31,1850,7332605
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,11,U,10,17,14,552,2187494
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,11,U,72,16,13,536,2123205
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,11,11,U,96,13,11,499,1978614
2311,3,850,VEN,3,BOG,11,9,169,1,198,1,8,2,76,11,U,16,6,5,320,1290826
2311,3,850,VEN,3,BOG,11,9,169,1,199,1,8,1,11,11,U,10,483,307,8506,33817999
2311,3,850,VEN,3,BOG,11,9,169,1,199,1,8,2,11,33,KG,1780,2021,1780,41288,168349343
2311,3,850,VEN,3,BOG,11,9,169,1,199,1,8,2,11,33,KG,50,57,50,1711,6901883
2311,3,850,VEN,3,BOG,11,9,169,1,199,1,8,2,11,33,KG,20,26,20,320,1291901
2311,3,850,VEN,3,BOG,11,9,169,1,199,1,8,2,11,11,U,6071,1463,1413,19099,75919091
2311,3,850,VEN,3,BOG,11,9,169,1,199,1,8,2,11,11,U,20,65,50,3800,15341322
2311,3,850,VEN,3,BOG,11,9,169,1,2,2,8,2,11,33,KG,125,152,125,250,1011128
2311,3,850,VEN,3,BOG,11,9,169,1,2,2,8,2,11,33,KG,0,0,0,12,48534
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,33,KG,1,1,1,3,11135
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,11,U,9,1,1,15,59295
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,33,KG,3,3,3,152,604480
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,11,U,1,45,18,100,400506
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,33,KG,0,0,0,24,94132
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,11,U,3,1,1,1080,4296379
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,33,KG,0,0,0,11,44938
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,33,KG,2,2,2,47,187627
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,11,U,2,1,1,718,2854178
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,11,U,3,1,1,290,1153443
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,11,U,6,1,1,1,2386
2311,3,850,VEN,3,BOG,11,9,169,1,104,2,8,2,11,11,U,1,0,0,30,118351
2311,3,850,VEN,3,BOG,13,9,169,1,104,2,8,2,11,11,U,2,36,34,9000,36423990
2311,3,850,VEN,3,BOG,25,9,169,1,198,1,8,1,25,33,KG,433,454,433,16500,65588985
2311,3,850,VEN,3,BOG,25,9,169,1,198,1,8,1,25,33,KG,1945,1977,1945,186300,748320423
2311,3,850,VEN,3,BOG,25,9,169,1,198,1,8,1,25,33,KG,6739,6774,6739,193032,776833952
2311,3,850,VEN,3,BOG,25,9,169,1,198,1,8,2,5,33,KG,80,104,80,8800,35111032
2311,3,850,VEN,3,BOG,25,9,169,1,198,1,8,2,25,33,KG,279,279,279,131532,532324473
2311,3,850,VEN,3,BOG,25,9,169,1,199,1,8,2,25,33,KG,50,68,50,2700,10685979
2311,3,850,VEN,3,BOG,63,9,169,1,198,1,8,2,11,11,U,2,858,549,7500,30692475
2311,3,850,VEN,3,BOG,68,0,850,1,198,1,8,2,68,67,M3,358,250148,240943,298674,1204435221
2311,3,850,VEN,3,BOG,68,9,169,1,198,1,8,2,68,11,U,70,27,26,13650,54259979
2311,3,850,VEN,39,MAI,11,0,850,1,198,1,8,2,11,33,KG,330,384,330,288,1162711
2311,3,850,VEN,39,MAI,11,0,850,1,198,1,8,2,11,33,KG,1339,1557,1339,10175,41079983
2311,3,850,VEN,39,MAI,11,0,850,1,198,1,8,2,11,33,KG,4295,4993,4295,6192,24998280
2311,3,850,VEN,39,MAI,11,0,850,1,198,1,8,2,11,33,KG,165,192,165,238,959236
2311,3,850,VEN,39,MAI,25,9,169,1,198,1,8,2,25,33,KG,72000,76261,72000,96408,384657315
2311,3,850,VEN,39,MAI,25,9,169,1,198,1,8,2,25,33,KG,14300,15139,14300,18719,74685554
2311,3,850,VEN,39,MAI,25,9,169,1,199,1,8,2,25,33,KG,55200,62268,55200,66792,274955279
2311,3,855,VNM,3,BOG,11,8,618,1,198,1,8,1,11,11,U,18450,775,703,4181,17045738
2311,3,855,VNM,3,BOG,25,8,618,1,198,1,6,1,11,11,U,2400,78,74,360,1456960
2311,3,855,VNM,3,BOG,25,8,618,1,198,1,8,1,25,11,U,1300,90,82,312,1266767
2311,3,855,VNM,3,BOG,25,8,618,1,198,1,8,1,25,11,U,10650,364,304,1520,6120865
2311,3,855,VNM,3,BOG,25,8,618,1,198,1,8,1,25,11,U,200,17,16,28,113684
2311,3,855,VNM,3,BOG,25,8,618,1,198,1,8,2,25,11,U,1446,107,75,376,1521364
2311,3,855,VNM,3,BOG,25,8,618,1,198,1,8,2,25,11,U,14250,533,168,2565,10196106
2311,3,863,VGB,3,BOG,5,9,169,1,198,1,6,2,5,11,U,210,36,33,139,564726
2311,3,863,VGB,3,BOG,5,9,169,1,198,1,8,2,5,11,U,1140,179,161,970,3969969
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,3,3,3,120,487218
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,5,3,3,190,771429
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,3,3,3,132,535940
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,3,3,3,78,316692
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,81,3,3,2661,10804059
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,27,3,3,1008,4092631
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,7,3,3,322,1307368
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,10,3,3,715,2903007
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,24,3,3,686,2785263
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,21,3,3,714,2898947
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,8,3,3,394,1599699
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,15,3,3,549,2229022
2311,3,863,VGB,3,BOG,11,9,249,1,198,1,8,2,11,11,U,15,3,3,780,3166917
2311,3,863,VGB,3,BOG,25,8,618,1,198,2,8,2,25,11,U,500,20,8,1,5082
2311,3,919,XCF,3,BOG,11,9,169,1,198,1,8,2,15,53,C/T,21026,5,4,286853,1159317275
2311,3,919,XCF,3,BOG,11,9,169,1,199,1,8,2,11,33,KG,1119,1199,1119,10106,41031876
2311,3,919,XCF,3,BOG,13,9,169,1,198,1,8,2,13,33,KG,42000,42168,42000,60562,241242280
2311,3,939,XCF,3,BOG,11,9,999,1,104,2,8,2,11,61,L,1450,1450,1450,9885,39440063
2311,3,939,XCF,3,BOG,11,9,999,1,104,2,8,2,11,61,L,750,900,750,5630,22464677
2311,3,939,XCF,3,BOG,11,9,999,1,104,2,8,2,11,61,L,700,700,700,3600,14363604
2311,3,939,XCF,3,BOG,11,9,999,1,104,2,8,2,11,33,KG,10003,11176,10003,10896,43639134
2311,3,939,XCF,3,BOG,11,9,999,1,199,2,8,1,63,61,L,700,912,912,7200,28727208
2311,3,939,XCF,3,BOG,11,9,999,1,199,2,8,1,63,61,L,2100,1960,1879,10753,42851409
2311,3,939,XCF,3,BOG,25,9,999,1,104,2,8,2,25,11,U,5,5,4,5500,21767735
2311,3,939,XCF,3,BOG,25,9,999,1,199,2,8,2,25,11,U,1,450,432,4418,17878473
2311,3,939,XCF,3,BOG,25,9,999,1,199,2,8,2,11,11,U,3,3260,3121,45350,181756707
2311,3,939,XCF,3,BOG,63,9,999,1,2,2,8,2,63,61,L,27,27,27,0,1481
2311,3,939,XCF,3,BOG,63,9,999,1,104,2,8,2,63,61,L,405,405,405,13608,55987258
2311,3,939,XCF,3,BOG,63,9,999,1,104,2,8,2,63,61,L,270,270,270,7740,31844605
2311,3,939,XCF,3,BOG,76,9,999,1,198,1,8,2,52,33,KG,7,7,7,369277,1519311763
2311,3,997,XCF,3,BOG,41,9,999,1,199,1,8,2,41,33,KG,28270,28500,28270,13360,54242386
2311,4,23,DEU,4,BGA,68,0,580,1,198,1,8,2,68,11,U,29950,343,311,20694,83545610
2311,4,27,ABW,4,BGA,68,7,27,1,198,1,8,2,68,67,M3,5,3377,3377,4701,18864429
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,53,1,1,494,2022552
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,69,1,1,774,3167259
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,162,1,1,2608,10672510
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,19,1,1,324,1324032
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,32,1,1,640,2619541
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,193,1,1,3513,14377951
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,129,1,1,2044,8366523
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,70,1,1,955,3908789
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,33,10,9,358,1465586
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,70,19,2U,352,234,213,11035,45159680
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,1,122,75,8500,33914065
2311,4,196,CRI,4,BGA,68,0,580,1,198,1,8,2,68,11,U,200,8,5,9400,37504966
2311,4,211,CHL,4,BGA,68,0,580,1,198,1,8,2,68,33,KG,61,70,61,30500,121240245
2311,4,211,CHL,4,BGA,68,0,580,1,198,1,8,2,68,33,KG,9,13,9,4500,17887905
2311,4,211,CHL,4,BGA,68,0,580,1,199,1,8,2,15,33,KG,55,70,55,27500,109721975
2311,4,215,CHN,6,CTG,5,7,77,1,198,1,8,2,5,33,KG,549400,550500,549400,2498717,10225573477
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,18,1,1,414,1645687
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,228,1,1,1938,7824074
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,24,1,1,192,763217
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,338,178,166,5620,22666140
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,36,1,1,630,2504307
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,216,2,2,1584,6380005
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,18,1,1,63,250431
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,800,116,105,8533,34262080
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,632,1,1,6823,27121244
2311,4,249,USA,4,BGA,68,0,580,1,198,1,8,2,68,11,U,18,1,1,180,715516
2311,4,249,USA,4,BGA,68,9,249,1,198,1,8,2,68,67,M3,105,93243,84766,94495,382773031
2311,4,249,USA,3,BOG,68,9,249,1,198,1,5,2,68,19,2U,312,276,253,2916,11793791
2311,4,249,USA,3,BOG,68,9,249,1,198,1,5,2,68,19,2U,156,139,127,1512,6115299
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,121,2,2,1176,4728514
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,154,3,3,1687,6810843
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,34,1,1,639,2594436
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,94,1,1,1455,5907112
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,142,4,4,2726,10885648
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,92,3,3,1883,7570403
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,379,76,71,7008,27952909
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,56,83,75,1703,6912405
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,38,2,2,463,1858490
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,191,208,188,2918,11619753
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,32,2,2,382,1550774
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,24,1,1,396,1607819
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,48,3,3,503,2018887
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,22,2,2,293,1190111
2311,4,317,GTM,4,BGA,68,0,580,1,198,1,8,2,68,11,U,112,1,1,2493,10121954
2311,4,317,GTM,4,BGA,68,0,580,1,199,1,2,2,68,19,2U,84,1,1,714,2937603
2311,4,317,GTM,4,BGA,68,0,580,1,199,1,2,2,68,19,2U,976,347,279,11131,45796162
2311,4,317,GTM,4,BGA,68,0,580,1,199,1,8,2,68,19,2U,340,1,1,4165,17136018
2311,4,345,HND,4,BGA,68,0,580,1,198,1,2,2,68,19,2U,1678,1013,991,40580,161292664
2311,4,345,HND,4,BGA,68,0,580,1,198,1,8,2,68,19,2U,333,186,173,2310,9419090
2311,4,345,HND,4,BGA,68,0,580,1,198,1,8,2,68,19,2U,120,132,114,2192,8937748
2311,4,345,HND,4,BGA,68,0,580,1,198,1,8,2,68,19,2U,1202,853,751,21667,88345689
2311,4,345,HND,4,BGA,68,0,580,1,198,1,8,2,76,19,2U,312,323,271,6552,26715387
2311,4,361,IND,6,CTG,5,3,23,1,198,1,8,2,5,33,KG,154611,167166,154611,3454958,13733770626
2311,4,361,IND,6,CTG,5,4,434,1,198,1,8,2,5,33,KG,206691,220353,206691,5496183,22346326083
2311,4,361,IND,6,CTG,5,7,467,1,198,1,8,2,5,33,KG,202472,216083,202472,4501444,18226595587
2311,4,493,MEX,3,BOG,68,9,249,1,198,1,3,2,68,11,U,2433,2,2,12412,50771934
2311,4,493,MEX,3,BOG,68,9,249,1,198,1,3,2,68,11,U,5751,1659,1553,23369,94841189
2311,4,493,MEX,3,BOG,68,9,249,1,198,1,3,2,68,11,U,3055,2,2,9971,40316847
2311,4,493,MEX,3,BOG,68,9,249,1,198,1,3,2,68,11,U,1989,3,3,6282,25519433
2311,4,493,MEX,3,BOG,68,9,249,1,198,1,8,2,68,11,U,6103,2,2,18151,74405166
2311,4,580,PAN,4,BGA,68,0,580,1,198,1,8,2,68,67,M3,33,19799,19799,27562,110989643
2311,4,580,PAN,4,BGA,68,0,580,1,198,1,8,2,68,11,U,61,1,1,3210,13137443
2311,4,580,PAN,4,BGA,68,0,580,1,198,1,8,2,68,19,2U,1551,1219,1069,54269,222086084
